Time;Object Name;Status;Value;;;;
9:41:47;TIC Gauge 1;11;1,74E+04;9:12:26;0:29:21;1761;
9:41:47;TIC Gauge 2;5;9,90E+09;9:12:26;0:29:21;1761;
9:41:49;TIC Turbo Speed;;1,6;9:12:26;0:29:23;1763;
9:41:49;TIC Turbo Power;;6,1;9:12:26;0:29:23;1763;
9:41:49;TIC Gauge 1;11;1,74E+04;9:12:26;0:29:23;1763;
9:41:49;TIC Gauge 2;5;9,90E+09;9:12:26;0:29:23;1763;
9:41:49;TIC Gauge 3;5;9,90E+09;9:12:26;0:29:23;1763;
9:41:51;TIC Turbo Speed;;1,6;9:12:26;0:29:25;1765;
9:41:51;TIC Turbo Power;;8,7;9:12:26;0:29:25;1765;
9:41:51;TIC Gauge 1;11;1,74E+04;9:12:26;0:29:25;1765;
9:41:51;TIC Gauge 2;5;9,90E+09;9:12:26;0:29:25;1765;
9:41:51;TIC Gauge 3;5;9,90E+09;9:12:26;0:29:25;1765;
9:41:53;TIC Turbo Speed;;1,6;9:12:26;0:29:27;1767;
9:41:53;TIC Turbo Power;;8,4;9:12:26;0:29:27;1767;
9:41:53;TIC Gauge 1;11;1,74E+04;9:12:26;0:29:27;1767;
9:41:53;TIC Gauge 2;5;9,90E+09;9:12:26;0:29:27;1767;
9:41:53;TIC Gauge 3;5;9,90E+09;9:12:26;0:29:27;1767;
9:41:55;TIC Gauge 3;5;9,90E+09;9:12:26;0:29:29;1769;
9:41:55;TIC Turbo Speed;;1,6;9:12:26;0:29:29;1769;
9:41:55;TIC Turbo Power;;7;9:12:26;0:29:29;1769;
9:41:55;TIC Gauge 1;11;1,74E+04;9:12:26;0:29:29;1769;
9:41:55;TIC Gauge 2;5;9,90E+09;9:12:26;0:29:29;1769;
9:41:57;TIC Turbo Speed;;1,6;9:12:26;0:29:31;1771;
9:41:57;TIC Turbo Power;;8,7;9:12:26;0:29:31;1771;
9:41:57;TIC Gauge 1;11;1,74E+04;9:12:26;0:29:31;1771;
9:41:57;TIC Gauge 2;5;9,90E+09;9:12:26;0:29:31;1771;
9:41:57;TIC Gauge 3;5;9,90E+09;9:12:26;0:29:31;1771;
9:41:59;TIC Turbo Speed;;1,6;9:12:26;0:29:33;1773;
9:41:59;TIC Turbo Power;;6,1;9:12:26;0:29:33;1773;
9:41:59;TIC Gauge 1;11;1,74E+04;9:12:26;0:29:33;1773;
9:41:59;TIC Gauge 2;5;9,90E+09;9:12:26;0:29:33;1773;
9:41:59;TIC Gauge 3;5;9,90E+09;9:12:26;0:29:33;1773;
9:42:01;TIC Turbo Speed;;1,6;9:12:26;0:29:35;1775;
9:42:01;TIC Turbo Power;;6,1;9:12:26;0:29:35;1775;
9:42:01;TIC Gauge 1;11;1,85E+04;9:12:26;0:29:35;1775;
9:42:01;TIC Gauge 2;5;9,90E+09;9:12:26;0:29:35;1775;
9:42:01;TIC Gauge 3;5;9,90E+09;9:12:26;0:29:35;1775;
9:42:03;TIC Turbo Speed;;1,6;9:12:26;0:29:37;1777;
9:42:03;TIC Turbo Power;;8,4;9:12:26;0:29:37;1777;
9:42:03;TIC Gauge 1;11;1,41E+04;9:12:26;0:29:37;1777;
9:42:03;TIC Gauge 2;5;9,90E+09;9:12:26;0:29:37;1777;
9:42:03;TIC Gauge 3;5;9,90E+09;9:12:26;0:29:37;1777;
9:42:05;TIC Turbo Speed;;1,6;9:12:26;0:29:39;1779;
9:42:05;TIC Turbo Power;;7,5;9:12:26;0:29:39;1779;
9:42:05;TIC Gauge 1;11;1,35E+04;9:12:26;0:29:39;1779;
9:42:05;TIC Gauge 2;5;9,90E+09;9:12:26;0:29:39;1779;
9:42:06;TIC Gauge 3;5;9,90E+09;9:12:26;0:29:40;1780;
9:42:07;TIC Gauge 1;11;1,35E+04;9:12:26;0:29:41;1781;
9:42:07;TIC Turbo Speed;;1,6;9:12:26;0:29:41;1781;
9:42:07;TIC Turbo Power;;6,1;9:12:26;0:29:41;1781;
9:42:07;TIC Gauge 2;5;9,90E+09;9:12:26;0:29:41;1781;
9:42:08;TIC Gauge 3;5;9,90E+09;9:12:26;0:29:42;1782;
9:42:09;TIC Turbo Speed;;1,6;9:12:26;0:29:43;1783;
9:42:09;TIC Turbo Power;;8,2;9:12:26;0:29:43;1783;
9:42:09;TIC Gauge 1;11;1,35E+04;9:12:26;0:29:43;1783;
9:42:10;TIC Gauge 2;5;9,90E+09;9:12:26;0:29:44;1784;
9:42:10;TIC Gauge 3;5;9,90E+09;9:12:26;0:29:44;1784;
9:42:11;TIC Turbo Power;;8;9:12:26;0:29:45;1785;
9:42:11;TIC Turbo Speed;;1,6;9:12:26;0:29:45;1785;
9:42:11;TIC Gauge 1;11;1,35E+04;9:12:26;0:29:45;1785;
9:42:12;TIC Gauge 2;5;9,90E+09;9:12:26;0:29:46;1786;
9:42:12;TIC Gauge 3;5;9,90E+09;9:12:26;0:29:46;1786;
9:42:13;TIC Gauge 3;5;9,90E+09;9:12:26;0:29:47;1787;
9:42:13;TIC Turbo Speed;;1,6;9:12:26;0:29:47;1787;
9:42:14;TIC Turbo Power;;6,5;9:12:26;0:29:48;1788;
9:42:14;TIC Gauge 1;11;1,35E+04;9:12:26;0:29:48;1788;
9:42:14;TIC Gauge 2;5;9,90E+09;9:12:26;0:29:48;1788;
9:42:15;TIC Turbo Speed;;1,6;9:12:26;0:29:49;1789;
9:42:16;TIC Turbo Power;;6,5;9:12:26;0:29:50;1790;
9:42:16;TIC Gauge 1;11;1,35E+04;9:12:26;0:29:50;1790;
9:42:16;TIC Gauge 2;5;9,90E+09;9:12:26;0:29:50;1790;
9:42:16;TIC Gauge 3;5;9,90E+09;9:12:26;0:29:50;1790;
9:42:18;TIC Turbo Speed;;1,6;9:12:26;0:29:52;1792;
9:42:18;TIC Turbo Power;;6,5;9:12:26;0:29:52;1792;
9:42:18;TIC Gauge 1;11;1,35E+04;9:12:26;0:29:52;1792;
9:42:18;TIC Gauge 2;5;9,90E+09;9:12:26;0:29:52;1792;
9:42:18;TIC Gauge 3;5;9,90E+09;9:12:26;0:29:52;1792;
9:42:20;TIC Gauge 3;5;9,90E+09;9:12:26;0:29:54;1794;
9:42:20;TIC Turbo Speed;;1,6;9:12:26;0:29:54;1794;
9:42:20;TIC Turbo Power;;6,1;9:12:26;0:29:54;1794;
9:42:20;TIC Gauge 1;11;1,35E+04;9:12:26;0:29:54;1794;
9:42:20;TIC Gauge 2;5;9,90E+09;9:12:26;0:29:54;1794;
9:42:22;TIC Gauge 2;5;9,90E+09;9:12:26;0:29:56;1796;
9:42:22;TIC Turbo Speed;;1,6;9:12:26;0:29:56;1796;
9:42:22;TIC Turbo Power;;7,5;9:12:26;0:29:56;1796;
9:42:22;TIC Gauge 3;5;9,90E+09;9:12:26;0:29:56;1796;
9:42:22;TIC Gauge 1;11;1,35E+04;9:12:26;0:29:56;1796;
9:42:24;TIC Gauge 2;5;9,90E+09;9:12:26;0:29:58;1798;
9:42:24;TIC Turbo Speed;;1,6;9:12:26;0:29:58;1798;
9:42:24;TIC Turbo Power;;6,1;9:12:26;0:29:58;1798;
9:42:24;TIC Gauge 3;5;9,90E+09;9:12:26;0:29:58;1798;
9:42:24;TIC Gauge 1;11;1,35E+04;9:12:26;0:29:58;1798;
9:42:26;TIC Turbo Speed;;1,6;9:12:26;0:30:00;1800;
9:42:26;TIC Turbo Power;;6,1;9:12:26;0:30:00;1800;
9:42:26;TIC Gauge 1;11;1,35E+04;9:12:26;0:30:00;1800;
9:42:26;TIC Gauge 2;5;9,90E+09;9:12:26;0:30:00;1800;
9:42:26;TIC Gauge 3;5;9,90E+09;9:12:26;0:30:00;1800;
9:42:28;TIC Turbo Speed;;1,6;9:12:26;0:30:02;1802;
9:42:28;TIC Turbo Power;;8;9:12:26;0:30:02;1802;
9:42:28;TIC Gauge 1;11;1,35E+04;9:12:26;0:30:02;1802;
9:42:28;TIC Gauge 2;5;9,90E+09;9:12:26;0:30:02;1802;
9:42:28;TIC Gauge 3;5;9,90E+09;9:12:26;0:30:02;1802;
9:42:30;TIC Turbo Speed;;1,6;9:12:26;0:30:04;1804;
9:42:30;TIC Turbo Power;;6,1;9:12:26;0:30:04;1804;
9:42:30;TIC Gauge 1;11;1,35E+04;9:12:26;0:30:04;1804;
9:42:30;TIC Gauge 2;5;9,90E+09;9:12:26;0:30:04;1804;
9:42:30;TIC Gauge 3;5;9,90E+09;9:12:26;0:30:04;1804;
9:42:32;TIC Turbo Speed;;1,6;9:12:26;0:30:06;1806;
9:42:32;TIC Turbo Power;;8,4;9:12:26;0:30:06;1806;
9:42:32;TIC Gauge 1;11;1,35E+04;9:12:26;0:30:06;1806;
9:42:32;TIC Gauge 2;5;9,90E+09;9:12:26;0:30:06;1806;
9:42:32;TIC Gauge 3;5;9,90E+09;9:12:26;0:30:06;1806;
9:42:34;TIC Turbo Speed;;1,6;9:12:26;0:30:08;1808;
9:42:34;TIC Turbo Power;;8,2;9:12:26;0:30:08;1808;
9:42:34;TIC Gauge 1;11;1,35E+04;9:12:26;0:30:08;1808;
9:42:34;TIC Gauge 2;5;9,90E+09;9:12:26;0:30:08;1808;
9:42:34;TIC Gauge 3;5;9,90E+09;9:12:26;0:30:08;1808;
9:42:36;TIC Turbo Speed;;1,6;9:12:26;0:30:10;1810;
9:42:36;TIC Turbo Power;;6,5;9:12:26;0:30:10;1810;
9:42:36;TIC Gauge 1;11;1,35E+04;9:12:26;0:30:10;1810;
9:42:36;TIC Gauge 2;5;9,90E+09;9:12:26;0:30:10;1810;
9:42:36;TIC Gauge 3;5;9,90E+09;9:12:26;0:30:10;1810;
9:42:38;TIC Turbo Speed;;1,6;9:12:26;0:30:12;1812;
9:42:38;TIC Turbo Power;;4,9;9:12:26;0:30:12;1812;
9:42:38;TIC Gauge 1;11;1,35E+04;9:12:26;0:30:12;1812;
9:42:38;TIC Gauge 2;5;9,90E+09;9:12:26;0:30:12;1812;
9:42:38;TIC Gauge 3;5;9,90E+09;9:12:26;0:30:12;1812;
9:42:40;TIC Turbo Speed;;1,6;9:12:26;0:30:14;1814;
9:42:40;TIC Turbo Power;;6,1;9:12:26;0:30:14;1814;
9:42:40;TIC Gauge 1;11;1,35E+04;9:12:26;0:30:14;1814;
9:42:40;TIC Gauge 2;5;9,90E+09;9:12:26;0:30:14;1814;
9:42:40;TIC Gauge 3;5;9,90E+09;9:12:26;0:30:14;1814;
9:42:42;TIC Turbo Speed;;1,6;9:12:26;0:30:16;1816;
9:42:42;TIC Turbo Power;;6,3;9:12:26;0:30:16;1816;
9:42:42;TIC Gauge 1;11;1,35E+04;9:12:26;0:30:16;1816;
9:42:42;TIC Gauge 2;5;9,90E+09;9:12:26;0:30:16;1816;
9:42:43;TIC Gauge 3;5;9,90E+09;9:12:26;0:30:17;1817;
9:42:44;TIC Turbo Speed;;1,6;9:12:26;0:30:18;1818;
9:42:44;TIC Turbo Power;;8,2;9:12:26;0:30:18;1818;
9:42:44;TIC Gauge 1;11;1,35E+04;9:12:26;0:30:18;1818;
9:42:45;TIC Gauge 2;5;9,90E+09;9:12:26;0:30:19;1819;
9:42:45;TIC Gauge 3;5;9,90E+09;9:12:26;0:30:19;1819;
9:42:46;TIC Turbo Speed;;1,6;9:12:26;0:30:20;1820;
9:42:46;TIC Turbo Power;;7,5;9:12:26;0:30:20;1820;
9:42:46;TIC Gauge 1;11;1,35E+04;9:12:26;0:30:20;1820;
9:42:47;TIC Gauge 2;5;9,90E+09;9:12:26;0:30:21;1821;
9:42:47;TIC Gauge 3;5;9,90E+09;9:12:26;0:30:21;1821;
9:42:48;TIC Gauge 3;5;9,90E+09;9:12:26;0:30:22;1822;
9:42:48;TIC Turbo Speed;;1,6;9:12:26;0:30:22;1822;
9:42:49;TIC Turbo Power;;7,5;9:12:26;0:30:23;1823;
9:42:49;TIC Gauge 1;11;1,35E+04;9:12:26;0:30:23;1823;
9:42:49;TIC Gauge 2;5;9,90E+09;9:12:26;0:30:23;1823;
9:42:50;TIC Gauge 1;11;1,36E+04;9:12:26;0:30:24;1824;
9:42:50;TIC Turbo Speed;;1,6;9:12:26;0:30:24;1824;
9:42:51;TIC Turbo Power;;7,3;9:12:26;0:30:25;1825;
9:42:51;TIC Gauge 2;5;9,90E+09;9:12:26;0:30:25;1825;
9:42:51;TIC Gauge 3;5;9,90E+09;9:12:26;0:30:25;1825;
9:42:53;TIC Gauge 1;11;1,36E+04;9:12:26;0:30:27;1827;
9:42:53;TIC Turbo Speed;;1,6;9:12:26;0:30:27;1827;
9:42:53;TIC Turbo Power;;8,2;9:12:26;0:30:27;1827;
9:42:53;TIC Gauge 2;5;9,90E+09;9:12:26;0:30:27;1827;
9:42:53;TIC Gauge 3;5;9,90E+09;9:12:26;0:30:27;1827;
9:42:55;TIC Turbo Speed;;1,6;9:12:26;0:30:29;1829;
9:42:55;TIC Turbo Power;;6,1;9:12:26;0:30:29;1829;
9:42:55;TIC Gauge 1;11;1,36E+04;9:12:26;0:30:29;1829;
9:42:55;TIC Gauge 2;5;9,90E+09;9:12:26;0:30:29;1829;
9:42:55;TIC Gauge 3;5;9,90E+09;9:12:26;0:30:29;1829;
9:42:57;TIC Gauge 2;5;9,90E+09;9:12:26;0:30:31;1831;
9:42:57;TIC Turbo Speed;;1,6;9:12:26;0:30:31;1831;
9:42:57;TIC Turbo Power;;8,4;9:12:26;0:30:31;1831;
9:42:57;TIC Gauge 3;5;9,90E+09;9:12:26;0:30:31;1831;
9:42:57;TIC Gauge 1;11;1,36E+04;9:12:26;0:30:31;1831;
9:42:59;TIC Gauge 2;5;9,90E+09;9:12:26;0:30:33;1833;
9:42:59;TIC Turbo Speed;;1,6;9:12:26;0:30:33;1833;
9:42:59;TIC Turbo Power;;6,3;9:12:26;0:30:33;1833;
9:42:59;TIC Gauge 3;5;9,90E+09;9:12:26;0:30:33;1833;
9:42:59;TIC Gauge 1;11;1,36E+04;9:12:26;0:30:33;1833;
9:43:01;TIC Turbo Speed;;1,6;9:12:26;0:30:35;1835;
9:43:01;TIC Turbo Power;;6,1;9:12:26;0:30:35;1835;
9:43:01;TIC Gauge 1;11;1,36E+04;9:12:26;0:30:35;1835;
9:43:01;TIC Gauge 2;5;9,90E+09;9:12:26;0:30:35;1835;
9:43:01;TIC Gauge 3;5;9,90E+09;9:12:26;0:30:35;1835;
9:43:03;TIC Turbo Speed;;1,6;9:12:26;0:30:37;1837;
9:43:03;TIC Turbo Power;;8,2;9:12:26;0:30:37;1837;
9:43:03;TIC Gauge 1;11;1,36E+04;9:12:26;0:30:37;1837;
9:43:03;TIC Gauge 2;5;9,90E+09;9:12:26;0:30:37;1837;
9:43:03;TIC Gauge 3;5;9,90E+09;9:12:26;0:30:37;1837;
9:43:05;TIC Turbo Speed;;1,6;9:12:26;0:30:39;1839;
9:43:05;TIC Turbo Power;;8;9:12:26;0:30:39;1839;
9:43:05;TIC Gauge 1;11;1,36E+04;9:12:26;0:30:39;1839;
9:43:05;TIC Gauge 2;5;9,90E+09;9:12:26;0:30:39;1839;
9:43:05;TIC Gauge 3;5;9,90E+09;9:12:26;0:30:39;1839;
9:43:07;TIC Turbo Speed;;1,6;9:12:26;0:30:41;1841;
9:43:07;TIC Turbo Power;;8;9:12:26;0:30:41;1841;
9:43:07;TIC Gauge 1;11;1,36E+04;9:12:26;0:30:41;1841;
9:43:07;TIC Gauge 2;5;9,90E+09;9:12:26;0:30:41;1841;
9:43:07;TIC Gauge 3;5;9,90E+09;9:12:26;0:30:41;1841;
9:43:09;TIC Turbo Speed;;1,6;9:12:26;0:30:43;1843;
9:43:09;TIC Turbo Power;;7;9:12:26;0:30:43;1843;
9:43:09;TIC Gauge 1;11;1,36E+04;9:12:26;0:30:43;1843;
9:43:09;TIC Gauge 2;5;9,90E+09;9:12:26;0:30:43;1843;
9:43:09;TIC Gauge 3;5;9,90E+09;9:12:26;0:30:43;1843;
9:43:11;TIC Turbo Speed;;1,6;9:12:26;0:30:45;1845;
9:43:11;TIC Turbo Power;;6,3;9:12:26;0:30:45;1845;
9:43:11;TIC Gauge 1;11;1,36E+04;9:12:26;0:30:45;1845;
9:43:11;TIC Gauge 2;5;9,90E+09;9:12:26;0:30:45;1845;
9:43:11;TIC Gauge 3;5;9,90E+09;9:12:26;0:30:45;1845;
9:43:13;TIC Turbo Speed;;1,6;9:12:26;0:30:47;1847;
9:43:13;TIC Turbo Power;;6,5;9:12:26;0:30:47;1847;
9:43:13;TIC Gauge 1;11;1,36E+04;9:12:26;0:30:47;1847;
9:43:13;TIC Gauge 2;5;9,90E+09;9:12:26;0:30:47;1847;
9:43:13;TIC Gauge 3;5;9,90E+09;9:12:26;0:30:47;1847;
9:43:15;TIC Gauge 3;5;9,90E+09;9:12:26;0:30:49;1849;
9:43:15;TIC Turbo Speed;;1,6;9:12:26;0:30:49;1849;
9:43:15;TIC Turbo Power;;8,2;9:12:26;0:30:49;1849;
9:43:15;TIC Gauge 1;11;1,36E+04;9:12:26;0:30:49;1849;
9:43:15;TIC Gauge 2;5;9,90E+09;9:12:26;0:30:49;1849;
9:43:17;TIC Gauge 2;5;9,90E+09;9:12:26;0:30:51;1851;
9:43:17;TIC Turbo Speed;;1,6;9:12:26;0:30:51;1851;
9:43:17;TIC Turbo Power;;7;9:12:26;0:30:51;1851;
9:43:17;TIC Gauge 3;5;9,90E+09;9:12:26;0:30:51;1851;
9:43:17;TIC Gauge 1;11;1,36E+04;9:12:26;0:30:51;1851;
9:43:19;TIC Turbo Speed;;1,6;9:12:26;0:30:53;1853;
9:43:19;TIC Turbo Power;;6,5;9:12:26;0:30:53;1853;
9:43:19;TIC Gauge 1;11;1,36E+04;9:12:26;0:30:53;1853;
9:43:20;TIC Gauge 2;5;9,90E+09;9:12:26;0:30:54;1854;
9:43:20;TIC Gauge 3;5;9,90E+09;9:12:26;0:30:54;1854;
9:43:21;TIC Turbo Speed;;1,6;9:12:26;0:30:55;1855;
9:43:21;TIC Turbo Power;;6,1;9:12:26;0:30:55;1855;
9:43:22;TIC Gauge 1;11;1,36E+04;9:12:26;0:30:56;1856;
9:43:22;TIC Gauge 2;5;9,90E+09;9:12:26;0:30:56;1856;
9:43:22;TIC Gauge 3;5;9,90E+09;9:12:26;0:30:56;1856;
9:43:23;TIC Turbo Speed;;1,6;9:12:26;0:30:57;1857;
9:43:23;TIC Turbo Power;;7,3;9:12:26;0:30:57;1857;
9:43:24;TIC Gauge 1;11;1,36E+04;9:12:26;0:30:58;1858;
9:43:24;TIC Gauge 2;5;9,90E+09;9:12:26;0:30:58;1858;
9:43:24;TIC Gauge 3;5;9,90E+09;9:12:26;0:30:58;1858;
9:43:25;TIC Gauge 3;5;9,90E+09;9:12:26;0:30:59;1859;
9:43:26;TIC Turbo Speed;;1,6;9:12:26;0:31:00;1860;
9:43:26;TIC Turbo Power;;6,5;9:12:26;0:31:00;1860;
9:43:26;TIC Gauge 1;11;1,36E+04;9:12:26;0:31:00;1860;
9:43:26;TIC Gauge 2;5;9,90E+09;9:12:26;0:31:00;1860;
9:43:28;TIC Turbo Speed;;1,6;9:12:26;0:31:02;1862;
9:43:28;TIC Turbo Power;;7,5;9:12:26;0:31:02;1862;
9:43:28;TIC Gauge 1;11;1,36E+04;9:12:26;0:31:02;1862;
9:43:28;TIC Gauge 2;5;9,90E+09;9:12:26;0:31:02;1862;
9:43:28;TIC Gauge 3;5;9,90E+09;9:12:26;0:31:02;1862;
9:43:30;TIC Turbo Speed;;1,6;9:12:26;0:31:04;1864;
9:43:30;TIC Turbo Power;;5,6;9:12:26;0:31:04;1864;
9:43:30;TIC Gauge 1;11;1,36E+04;9:12:26;0:31:04;1864;
9:43:30;TIC Gauge 2;5;9,90E+09;9:12:26;0:31:04;1864;
9:43:30;TIC Gauge 3;5;9,90E+09;9:12:26;0:31:04;1864;
9:43:32;TIC Gauge 1;11;1,36E+04;9:12:26;0:31:06;1866;
9:43:32;TIC Turbo Speed;;1,6;9:12:26;0:31:06;1866;
9:43:32;TIC Turbo Power;;6,1;9:12:26;0:31:06;1866;
9:43:32;TIC Gauge 2;5;9,90E+09;9:12:26;0:31:06;1866;
9:43:32;TIC Gauge 3;5;9,90E+09;9:12:26;0:31:06;1866;
9:43:34;TIC Gauge 2;5;9,90E+09;9:12:26;0:31:08;1868;
9:43:34;TIC Turbo Speed;;1,6;9:12:26;0:31:08;1868;
9:43:34;TIC Turbo Power;;8,7;9:12:26;0:31:08;1868;
9:43:34;TIC Gauge 3;5;9,90E+09;9:12:26;0:31:08;1868;
9:43:34;TIC Gauge 1;11;1,36E+04;9:12:26;0:31:08;1868;
9:43:36;TIC Turbo Speed;;1,6;9:12:26;0:31:10;1870;
9:43:36;TIC Turbo Power;;6,8;9:12:26;0:31:10;1870;
9:43:36;TIC Gauge 1;11;1,36E+04;9:12:26;0:31:10;1870;
9:43:36;TIC Gauge 2;5;9,90E+09;9:12:26;0:31:10;1870;
9:43:36;TIC Gauge 3;5;9,90E+09;9:12:26;0:31:10;1870;
9:43:38;TIC Turbo Speed;;1,6;9:12:26;0:31:12;1872;
9:43:38;TIC Turbo Power;;8,2;9:12:26;0:31:12;1872;
9:43:38;TIC Gauge 1;11;1,36E+04;9:12:26;0:31:12;1872;
9:43:38;TIC Gauge 2;5;9,90E+09;9:12:26;0:31:12;1872;
9:43:38;TIC Gauge 3;5;9,90E+09;9:12:26;0:31:12;1872;
9:43:40;TIC Turbo Speed;;1,6;9:12:26;0:31:14;1874;
9:43:40;TIC Turbo Power;;8;9:12:26;0:31:14;1874;
9:43:40;TIC Gauge 1;11;1,36E+04;9:12:26;0:31:14;1874;
9:43:40;TIC Gauge 2;5;9,90E+09;9:12:26;0:31:14;1874;
9:43:40;TIC Gauge 3;5;9,90E+09;9:12:26;0:31:14;1874;
9:43:42;TIC Gauge 3;5;9,90E+09;9:12:26;0:31:16;1876;
9:43:42;TIC Turbo Speed;;1,6;9:12:26;0:31:16;1876;
9:43:42;TIC Turbo Power;;8;9:12:26;0:31:16;1876;
9:43:42;TIC Gauge 1;11;1,36E+04;9:12:26;0:31:16;1876;
9:43:42;TIC Gauge 2;5;9,90E+09;9:12:26;0:31:16;1876;
9:43:44;TIC Gauge 2;5;9,90E+09;9:12:26;0:31:18;1878;
9:43:44;TIC Turbo Speed;;1,6;9:12:26;0:31:18;1878;
9:43:44;TIC Turbo Power;;8;9:12:26;0:31:18;1878;
9:43:44;TIC Gauge 3;5;9,90E+09;9:12:26;0:31:18;1878;
9:43:44;TIC Gauge 1;11;1,36E+04;9:12:26;0:31:18;1878;
9:43:46;TIC Turbo Speed;;1,6;9:12:26;0:31:20;1880;
9:43:46;TIC Turbo Power;;8,7;9:12:26;0:31:20;1880;
9:43:46;TIC Gauge 1;11;1,36E+04;9:12:26;0:31:20;1880;
9:43:46;TIC Gauge 2;5;9,90E+09;9:12:26;0:31:20;1880;
9:43:46;TIC Gauge 3;5;9,90E+09;9:12:26;0:31:20;1880;
9:43:48;TIC Turbo Speed;;1,6;9:12:26;0:31:22;1882;
9:43:48;TIC Turbo Power;;7;9:12:26;0:31:22;1882;
9:43:48;TIC Gauge 1;11;1,36E+04;9:12:26;0:31:22;1882;
9:43:48;TIC Gauge 2;5;9,90E+09;9:12:26;0:31:22;1882;
9:43:48;TIC Gauge 3;5;9,90E+09;9:12:26;0:31:22;1882;
9:43:50;TIC Turbo Speed;;1,6;9:12:26;0:31:24;1884;
9:43:50;TIC Turbo Power;;8,4;9:12:26;0:31:24;1884;
9:43:50;TIC Gauge 1;11;1,36E+04;9:12:26;0:31:24;1884;
9:43:50;TIC Gauge 2;5;9,90E+09;9:12:26;0:31:24;1884;
9:43:50;TIC Gauge 3;5;9,90E+09;9:12:26;0:31:24;1884;
9:43:52;TIC Turbo Speed;;1,6;9:12:26;0:31:26;1886;
9:43:52;TIC Turbo Power;;7;9:12:26;0:31:26;1886;
9:43:52;TIC Gauge 1;11;1,36E+04;9:12:26;0:31:26;1886;
9:43:52;TIC Gauge 2;5;9,90E+09;9:12:26;0:31:26;1886;
9:43:53;TIC Gauge 3;5;9,90E+09;9:12:26;0:31:27;1887;
9:43:54;TIC Gauge 1;11;1,36E+04;9:12:26;0:31:28;1888;
9:43:54;TIC Turbo Speed;;1,6;9:12:26;0:31:28;1888;
9:43:54;TIC Turbo Power;;7,3;9:12:26;0:31:28;1888;
9:43:54;TIC Gauge 2;5;9,90E+09;9:12:26;0:31:28;1888;
9:43:55;TIC Gauge 3;5;9,90E+09;9:12:26;0:31:29;1889;
9:43:56;TIC Turbo Speed;;1,6;9:12:26;0:31:30;1890;
9:43:56;TIC Turbo Power;;6,1;9:12:26;0:31:30;1890;
9:43:57;TIC Gauge 1;11;1,36E+04;9:12:26;0:31:31;1891;
9:43:57;TIC Gauge 2;5;9,90E+09;9:12:26;0:31:31;1891;
9:43:57;TIC Gauge 3;5;9,90E+09;9:12:26;0:31:31;1891;
9:43:58;TIC Turbo Speed;;1,6;9:12:26;0:31:32;1892;
9:43:58;TIC Turbo Power;;8;9:12:26;0:31:32;1892;
9:43:59;TIC Gauge 1;11;1,36E+04;9:12:26;0:31:33;1893;
9:43:59;TIC Gauge 2;5;9,90E+09;9:12:26;0:31:33;1893;
9:43:59;TIC Gauge 3;5;9,90E+09;9:12:26;0:31:33;1893;
9:44:00;TIC Gauge 2;5;9,90E+09;9:12:26;0:31:34;1894;
9:44:01;TIC Turbo Speed;;1,6;9:12:26;0:31:35;1895;
9:44:01;TIC Turbo Power;;8;9:12:26;0:31:35;1895;
9:44:01;TIC Gauge 3;5;9,90E+09;9:12:26;0:31:35;1895;
9:44:01;TIC Gauge 1;11;1,36E+04;9:12:26;0:31:35;1895;
9:44:03;TIC Turbo Speed;;1,6;9:12:26;0:31:37;1897;
9:44:03;TIC Turbo Power;;6,3;9:12:26;0:31:37;1897;
9:44:03;TIC Gauge 1;11;1,36E+04;9:12:26;0:31:37;1897;
9:44:03;TIC Gauge 2;5;9,90E+09;9:12:26;0:31:37;1897;
9:44:03;TIC Gauge 3;5;9,90E+09;9:12:26;0:31:37;1897;
9:44:05;TIC Turbo Speed;;1,6;9:12:26;0:31:39;1899;
9:44:05;TIC Turbo Power;;6,5;9:12:26;0:31:39;1899;
9:44:05;TIC Gauge 1;11;1,36E+04;9:12:26;0:31:39;1899;
9:44:05;TIC Gauge 2;5;9,90E+09;9:12:26;0:31:39;1899;
9:44:05;TIC Gauge 3;5;9,90E+09;9:12:26;0:31:39;1899;
9:44:07;TIC Turbo Speed;;1,6;9:12:26;0:31:41;1901;
9:44:07;TIC Turbo Power;;6,1;9:12:26;0:31:41;1901;
9:44:07;TIC Gauge 1;11;1,36E+04;9:12:26;0:31:41;1901;
9:44:07;TIC Gauge 2;5;9,90E+09;9:12:26;0:31:41;1901;
9:44:07;TIC Gauge 3;5;9,90E+09;9:12:26;0:31:41;1901;
9:44:09;TIC Turbo Speed;;1,6;9:12:26;0:31:43;1903;
9:44:09;TIC Turbo Power;;6,5;9:12:26;0:31:43;1903;
9:44:09;TIC Gauge 1;11;1,36E+04;9:12:26;0:31:43;1903;
9:44:09;TIC Gauge 2;5;9,90E+09;9:12:26;0:31:43;1903;
9:44:09;TIC Gauge 3;5;9,90E+09;9:12:26;0:31:43;1903;
9:44:11;TIC Gauge 1;11;1,36E+04;9:12:26;0:31:45;1905;
9:44:11;TIC Turbo Speed;;1,6;9:12:26;0:31:45;1905;
9:44:11;TIC Turbo Power;;7;9:12:26;0:31:45;1905;
9:44:11;TIC Gauge 2;5;9,90E+09;9:12:26;0:31:45;1905;
9:44:11;TIC Gauge 3;5;9,90E+09;9:12:26;0:31:45;1905;
9:44:13;TIC Turbo Speed;;1,6;9:12:26;0:31:47;1907;
