Time;Object Name;Status;Value;;;;;Object Name;Value;
11:18:39;TIC Gauge 3;11;6,06E-04;9:12:26;2:06:13;;;TIC Gauge 3;6,06E-04;7573
11:18:39;TIC Gauge 1;11;1,00E-02;9:12:26;2:06:13;;;TIC Gauge 1;1,00E-02;7573
11:18:41;TIC Gauge 2;11;4,33E-04;9:12:26;2:06:15;;;TIC Gauge 2;4,33E-04;7575
11:18:41;;;99,8;9:12:26;2:06:15;;;;99,8;7575
11:18:41;;;17,5;9:12:26;2:06:15;;;;17,5;7575
11:18:41;TIC Gauge 3;11;6,00E-04;9:12:26;2:06:15;;;TIC Gauge 3;6,00E-04;7575
11:18:41;TIC Gauge 1;11;1,00E-02;9:12:26;2:06:15;;;TIC Gauge 1;1,00E-02;7575
11:18:43;;;99,8;9:12:26;2:06:17;;;;99,8;7577
11:18:43;;;13,6;9:12:26;2:06:17;;;;13,6;7577
11:18:43;TIC Gauge 1;11;1,00E-02;9:12:26;2:06:17;;;TIC Gauge 1;1,00E-02;7577
11:18:43;TIC Gauge 2;11;4,29E-04;9:12:26;2:06:17;;;TIC Gauge 2;4,29E-04;7577
11:18:43;TIC Gauge 3;11;6,00E-04;9:12:26;2:06:17;;;TIC Gauge 3;6,00E-04;7577
11:18:45;;;99,8;9:12:26;2:06:19;;;;99,8;7579
11:18:45;;;18,2;9:12:26;2:06:19;;;;18,2;7579
11:18:45;TIC Gauge 1;11;1,00E-02;9:12:26;2:06:19;;;TIC Gauge 1;1,00E-02;7579
11:18:45;TIC Gauge 2;11;4,26E-04;9:12:26;2:06:19;;;TIC Gauge 2;4,26E-04;7579
11:18:46;TIC Gauge 3;11;5,94E-04;9:12:26;2:06:20;;;TIC Gauge 3;5,94E-04;7580
11:18:47;TIC Gauge 1;11;1,00E-02;9:12:26;2:06:21;;;TIC Gauge 1;1,00E-02;7581
11:18:47;;;99,8;9:12:26;2:06:21;;;;99,8;7581
11:18:47;;;16,5;9:12:26;2:06:21;;;;16,5;7581
11:18:47;TIC Gauge 2;11;4,23E-04;9:12:26;2:06:21;;;TIC Gauge 2;4,23E-04;7581
11:18:48;TIC Gauge 3;11;5,88E-04;9:12:26;2:06:22;;;TIC Gauge 3;5,88E-04;7582
11:18:49;;;99,8;9:12:26;2:06:23;;;;99,8;7583
11:18:49;;;16,3;9:12:26;2:06:23;;;;16,3;7583
11:18:50;TIC Gauge 1;11;1,00E-02;9:12:26;2:06:24;;;TIC Gauge 1;1,00E-02;7584
11:18:50;TIC Gauge 2;11;4,20E-04;9:12:26;2:06:24;;;TIC Gauge 2;4,20E-04;7584
11:18:50;TIC Gauge 3;11;5,88E-04;9:12:26;2:06:24;;;TIC Gauge 3;5,88E-04;7584
11:18:51;TIC Gauge 2;11;4,17E-04;9:12:26;2:06:25;;;TIC Gauge 2;4,17E-04;7585
11:18:51;;;99,8;9:12:26;2:06:25;;;;99,8;7585
11:18:52;;;16,5;9:12:26;2:06:26;;;;16,5;7586
11:18:52;TIC Gauge 1;11;1,00E-02;9:12:26;2:06:26;;;TIC Gauge 1;1,00E-02;7586
11:18:52;TIC Gauge 3;11;5,81E-04;9:12:26;2:06:26;;;TIC Gauge 3;5,81E-04;7586
11:18:54;;;99,8;9:12:26;2:06:28;;;;99,8;7588
11:18:54;;;14,8;9:12:26;2:06:28;;;;14,8;7588
11:18:54;TIC Gauge 1;11;1,00E-02;9:12:26;2:06:28;;;TIC Gauge 1;1,00E-02;7588
11:18:54;TIC Gauge 2;11;4,13E-04;9:12:26;2:06:28;;;TIC Gauge 2;4,13E-04;7588
11:18:54;TIC Gauge 3;11;5,81E-04;9:12:26;2:06:28;;;TIC Gauge 3;5,81E-04;7588
11:18:56;TIC Gauge 2;11;4,10E-04;9:12:26;2:06:30;;;TIC Gauge 2;4,10E-04;7590
11:18:56;;;99,8;9:12:26;2:06:30;;;;99,8;7590
11:18:56;;;15,1;9:12:26;2:06:30;;;;15,1;7590
11:18:56;TIC Gauge 3;11;5,75E-04;9:12:26;2:06:30;;;TIC Gauge 3;5,75E-04;7590
11:18:56;TIC Gauge 1;11;1,00E-02;9:12:26;2:06:30;;;TIC Gauge 1;1,00E-02;7590
11:18:58;TIC Gauge 1;11;1,00E-02;9:12:26;2:06:32;;;TIC Gauge 1;1,00E-02;7592
11:18:58;;;99,8;9:12:26;2:06:32;;;;99,8;7592
11:18:58;;;17,9;9:12:26;2:06:32;;;;17,9;7592
11:18:58;TIC Gauge 2;11;4,06E-04;9:12:26;2:06:32;;;TIC Gauge 2;4,06E-04;7592
11:18:58;TIC Gauge 3;11;5,75E-04;9:12:26;2:06:32;;;TIC Gauge 3;5,75E-04;7592
11:19:00;;;99,8;9:12:26;2:06:34;;;;99,8;7594
11:19:00;;;18;9:12:26;2:06:34;;;;18;7594
11:19:00;TIC Gauge 1;11;1,00E-02;9:12:26;2:06:34;;;TIC Gauge 1;1,00E-02;7594
11:19:00;TIC Gauge 2;11;4,04E-04;9:12:26;2:06:34;;;TIC Gauge 2;4,04E-04;7594
11:19:00;TIC Gauge 3;11;5,66E-04;9:12:26;2:06:34;;;TIC Gauge 3;5,66E-04;7594
11:19:02;TIC Gauge 2;11;4,02E-04;9:12:26;2:06:36;;;TIC Gauge 2;4,02E-04;7596
11:19:02;;;99,8;9:12:26;2:06:36;;;;99,8;7596
11:19:02;;;16,8;9:12:26;2:06:36;;;;16,8;7596
11:19:02;TIC Gauge 3;11;5,66E-04;9:12:26;2:06:36;;;TIC Gauge 3;5,66E-04;7596
11:19:02;TIC Gauge 1;11;1,00E-02;9:12:26;2:06:36;;;TIC Gauge 1;1,00E-02;7596
11:19:04;TIC Gauge 1;11;1,00E-02;9:12:26;2:06:38;;;TIC Gauge 1;1,00E-02;7598
11:19:04;;;99,8;9:12:26;2:06:38;;;;99,8;7598
11:19:04;;;16;9:12:26;2:06:38;;;;16;7598
11:19:04;TIC Gauge 2;11;3,99E-04;9:12:26;2:06:38;;;TIC Gauge 2;3,99E-04;7598
11:19:04;TIC Gauge 3;11;5,61E-04;9:12:26;2:06:38;;;TIC Gauge 3;5,61E-04;7598
11:19:06;;;99,8;9:12:26;2:06:40;;;;99,8;7600
11:19:06;;;16,8;9:12:26;2:06:40;;;;16,8;7600
11:19:06;TIC Gauge 1;11;1,00E-02;9:12:26;2:06:40;;;TIC Gauge 1;1,00E-02;7600
11:19:06;TIC Gauge 2;11;3,96E-04;9:12:26;2:06:40;;;TIC Gauge 2;3,96E-04;7600
11:19:06;TIC Gauge 3;11;5,61E-04;9:12:26;2:06:40;;;TIC Gauge 3;5,61E-04;7600
11:19:08;;;99,8;9:12:26;2:06:42;;;;99,8;7602
11:19:08;;;16,5;9:12:26;2:06:42;;;;16,5;7602
11:19:08;TIC Gauge 1;11;1,00E-02;9:12:26;2:06:42;;;TIC Gauge 1;1,00E-02;7602
11:19:08;TIC Gauge 2;11;3,93E-04;9:12:26;2:06:42;;;TIC Gauge 2;3,93E-04;7602
11:19:08;TIC Gauge 3;11;5,53E-04;9:12:26;2:06:42;;;TIC Gauge 3;5,53E-04;7602
11:19:10;;;99,8;9:12:26;2:06:44;;;;99,8;7604
11:19:10;;;16,5;9:12:26;2:06:44;;;;16,5;7604
11:19:10;TIC Gauge 1;11;1,00E-02;9:12:26;2:06:44;;;TIC Gauge 1;1,00E-02;7604
11:19:10;TIC Gauge 2;11;3,91E-04;9:12:26;2:06:44;;;TIC Gauge 2;3,91E-04;7604
11:19:10;TIC Gauge 3;11;5,53E-04;9:12:26;2:06:44;;;TIC Gauge 3;5,53E-04;7604
11:19:12;;;99,8;9:12:26;2:06:46;;;;99,8;7606
11:19:12;;;16,8;9:12:26;2:06:46;;;;16,8;7606
11:19:12;TIC Gauge 1;11;1,00E-02;9:12:26;2:06:46;;;TIC Gauge 1;1,00E-02;7606
11:19:12;TIC Gauge 2;11;3,88E-04;9:12:26;2:06:46;;;TIC Gauge 2;3,88E-04;7606
11:19:12;TIC Gauge 3;11;5,47E-04;9:12:26;2:06:46;;;TIC Gauge 3;5,47E-04;7606
11:19:14;TIC Gauge 2;11;3,86E-04;9:12:26;2:06:48;;;TIC Gauge 2;3,86E-04;7608
11:19:14;;;99,8;9:12:26;2:06:48;;;;99,8;7608
11:19:14;;;17,5;9:12:26;2:06:48;;;;17,5;7608
11:19:14;TIC Gauge 3;11;5,47E-04;9:12:26;2:06:48;;;TIC Gauge 3;5,47E-04;7608
11:19:14;TIC Gauge 1;11;1,00E-02;9:12:26;2:06:48;;;TIC Gauge 1;1,00E-02;7608
11:19:16;;;99,8;9:12:26;2:06:50;;;;99,8;7610
11:19:16;;;18;9:12:26;2:06:50;;;;18;7610
11:19:16;TIC Gauge 1;11;1,00E-02;9:12:26;2:06:50;;;TIC Gauge 1;1,00E-02;7610
11:19:16;TIC Gauge 2;11;3,83E-04;9:12:26;2:06:50;;;TIC Gauge 2;3,83E-04;7610
11:19:16;TIC Gauge 3;11;5,42E-04;9:12:26;2:06:50;;;TIC Gauge 3;5,42E-04;7610
11:19:18;;;99,8;9:12:26;2:06:52;;;;99,8;7612
11:19:18;;;16,3;9:12:26;2:06:52;;;;16,3;7612
11:19:18;TIC Gauge 1;11;1,00E-02;9:12:26;2:06:52;;;TIC Gauge 1;1,00E-02;7612
11:19:18;TIC Gauge 2;11;3,81E-04;9:12:26;2:06:52;;;TIC Gauge 2;3,81E-04;7612
11:19:19;TIC Gauge 3;11;5,41E-04;9:12:26;2:06:53;;;TIC Gauge 3;5,41E-04;7613
11:19:20;;;99,8;9:12:26;2:06:54;;;;99,8;7614
11:19:20;;;16,5;9:12:26;2:06:54;;;;16,5;7614
11:19:20;TIC Gauge 1;11;1,00E-02;9:12:26;2:06:54;;;TIC Gauge 1;1,00E-02;7614
11:19:20;TIC Gauge 2;11;3,80E-04;9:12:26;2:06:54;;;TIC Gauge 2;3,80E-04;7614
11:19:21;TIC Gauge 3;11;5,36E-04;9:12:26;2:06:55;;;TIC Gauge 3;5,36E-04;7615
11:19:22;;;15,1;9:12:26;2:06:56;;;;15,1;7616
11:19:22;;;99,8;9:12:26;2:06:56;;;;99,8;7616
11:19:23;TIC Gauge 1;11;1,00E-02;9:12:26;2:06:57;;;TIC Gauge 1;1,00E-02;7617
11:19:23;TIC Gauge 2;11;3,78E-04;9:12:26;2:06:57;;;TIC Gauge 2;3,78E-04;7617
11:19:23;TIC Gauge 3;11;5,35E-04;9:12:26;2:06:57;;;TIC Gauge 3;5,35E-04;7617
11:19:24;TIC Gauge 1;11;1,00E-02;9:12:26;2:06:58;;;TIC Gauge 1;1,00E-02;7618
11:19:24;;;99,8;9:12:26;2:06:58;;;;99,8;7618
11:19:25;;;17,9;9:12:26;2:06:59;;;;17,9;7619
11:19:25;TIC Gauge 2;11;3,76E-04;9:12:26;2:06:59;;;TIC Gauge 2;3,76E-04;7619
11:19:25;TIC Gauge 3;11;5,36E-04;9:12:26;2:06:59;;;TIC Gauge 3;5,36E-04;7619
11:19:27;;;99,8;9:12:26;2:07:01;;;;99,8;7621
11:19:27;;;16,5;9:12:26;2:07:01;;;;16,5;7621
11:19:27;TIC Gauge 1;11;1,00E-02;9:12:26;2:07:01;;;TIC Gauge 1;1,00E-02;7621
11:19:27;TIC Gauge 2;11;3,74E-04;9:12:26;2:07:01;;;TIC Gauge 2;3,74E-04;7621
11:19:27;TIC Gauge 3;11;5,28E-04;9:12:26;2:07:01;;;TIC Gauge 3;5,28E-04;7621
11:19:29;;;99,8;9:12:26;2:07:03;;;;99,8;7623
11:19:29;;;16;9:12:26;2:07:03;;;;16;7623
11:19:29;TIC Gauge 1;11;1,00E-02;9:12:26;2:07:03;;;TIC Gauge 1;1,00E-02;7623
11:19:29;TIC Gauge 2;11;3,72E-04;9:12:26;2:07:03;;;TIC Gauge 2;3,72E-04;7623
11:19:29;TIC Gauge 3;11;5,28E-04;9:12:26;2:07:03;;;TIC Gauge 3;5,28E-04;7623
11:19:31;;;99,8;9:12:26;2:07:05;;;;99,8;7625
11:19:31;;;17,9;9:12:26;2:07:05;;;;17,9;7625
11:19:31;TIC Gauge 1;11;1,00E-02;9:12:26;2:07:05;;;TIC Gauge 1;1,00E-02;7625
11:19:31;TIC Gauge 2;11;3,71E-04;9:12:26;2:07:05;;;TIC Gauge 2;3,71E-04;7625
11:19:31;TIC Gauge 3;11;5,22E-04;9:12:26;2:07:05;;;TIC Gauge 3;5,22E-04;7625
11:19:33;TIC Gauge 1;11;1,00E-02;9:12:26;2:07:07;;;TIC Gauge 1;1,00E-02;7627
11:19:33;;;99,8;9:12:26;2:07:07;;;;99,8;7627
11:19:33;;;16,8;9:12:26;2:07:07;;;;16,8;7627
11:19:33;TIC Gauge 2;11;3,69E-04;9:12:26;2:07:07;;;TIC Gauge 2;3,69E-04;7627
11:19:33;TIC Gauge 3;11;5,23E-04;9:12:26;2:07:07;;;TIC Gauge 3;5,23E-04;7627
11:19:35;;;99,8;9:12:26;2:07:09;;;;99,8;7629
11:19:35;;;16,5;9:12:26;2:07:09;;;;16,5;7629
11:19:35;TIC Gauge 1;11;1,00E-02;9:12:26;2:07:09;;;TIC Gauge 1;1,00E-02;7629
11:19:35;TIC Gauge 2;11;3,67E-04;9:12:26;2:07:09;;;TIC Gauge 2;3,67E-04;7629
11:19:35;TIC Gauge 3;11;5,23E-04;9:12:26;2:07:09;;;TIC Gauge 3;5,23E-04;7629
11:19:37;;;99,8;9:12:26;2:07:11;;;;99,8;7631
11:19:37;;;16;9:12:26;2:07:11;;;;16;7631
11:19:37;TIC Gauge 1;11;1,00E-02;9:12:26;2:07:11;;;TIC Gauge 1;1,00E-02;7631
11:19:37;TIC Gauge 2;11;3,66E-04;9:12:26;2:07:11;;;TIC Gauge 2;3,66E-04;7631
11:19:37;TIC Gauge 3;11;5,13E-04;9:12:26;2:07:11;;;TIC Gauge 3;5,13E-04;7631
11:19:39;TIC Gauge 1;11;1,00E-02;9:12:26;2:07:13;;;TIC Gauge 1;1,00E-02;7633
11:19:39;;;99,8;9:12:26;2:07:13;;;;99,8;7633
11:19:39;;;16,3;9:12:26;2:07:13;;;;16,3;7633
11:19:39;TIC Gauge 2;11;3,64E-04;9:12:26;2:07:13;;;TIC Gauge 2;3,64E-04;7633
11:19:39;TIC Gauge 3;11;5,13E-04;9:12:26;2:07:13;;;TIC Gauge 3;5,13E-04;7633
11:19:41;;;99,8;9:12:26;2:07:15;;;;99,8;7635
11:19:41;;;16;9:12:26;2:07:15;;;;16;7635
11:19:41;TIC Gauge 1;11;1,00E-02;9:12:26;2:07:15;;;TIC Gauge 1;1,00E-02;7635
11:19:41;TIC Gauge 2;11;3,62E-04;9:12:26;2:07:15;;;TIC Gauge 2;3,62E-04;7635
11:19:41;TIC Gauge 3;11;5,13E-04;9:12:26;2:07:15;;;TIC Gauge 3;5,13E-04;7635
11:19:43;;;99,8;9:12:26;2:07:17;;;;99,8;7637
11:19:43;;;16;9:12:26;2:07:17;;;;16;7637
11:19:43;TIC Gauge 1;11;1,00E-02;9:12:26;2:07:17;;;TIC Gauge 1;1,00E-02;7637
11:19:43;TIC Gauge 2;11;3,61E-04;9:12:26;2:07:17;;;TIC Gauge 2;3,61E-04;7637
11:19:43;TIC Gauge 3;11;5,07E-04;9:12:26;2:07:17;;;TIC Gauge 3;5,07E-04;7637
11:19:45;;;99,8;9:12:26;2:07:19;;;;99,8;7639
11:19:45;;;16,5;9:12:26;2:07:19;;;;16,5;7639
11:19:45;TIC Gauge 1;11;1,00E-02;9:12:26;2:07:19;;;TIC Gauge 1;1,00E-02;7639
11:19:45;TIC Gauge 2;11;3,60E-04;9:12:26;2:07:19;;;TIC Gauge 2;3,60E-04;7639
11:19:45;TIC Gauge 3;11;5,07E-04;9:12:26;2:07:19;;;TIC Gauge 3;5,07E-04;7639
11:19:47;;;99,8;9:12:26;2:07:21;;;;99,8;7641
11:19:47;;;13,6;9:12:26;2:07:21;;;;13,6;7641
11:19:47;TIC Gauge 1;11;1,00E-02;9:12:26;2:07:21;;;TIC Gauge 1;1,00E-02;7641
11:19:47;TIC Gauge 2;11;3,57E-04;9:12:26;2:07:21;;;TIC Gauge 2;3,57E-04;7641
11:19:47;TIC Gauge 3;11;4,99E-04;9:12:26;2:07:21;;;TIC Gauge 3;4,99E-04;7641
11:19:49;TIC Gauge 3;11;4,99E-04;9:12:26;2:07:23;;;TIC Gauge 3;4,99E-04;7643
11:19:49;;;99,8;9:12:26;2:07:23;;;;99,8;7643
11:19:49;;;15,1;9:12:26;2:07:23;;;;15,1;7643
11:19:49;TIC Gauge 1;11;1,00E-02;9:12:26;2:07:23;;;TIC Gauge 1;1,00E-02;7643
11:19:49;TIC Gauge 2;11;3,56E-04;9:12:26;2:07:23;;;TIC Gauge 2;3,56E-04;7643
11:19:51;;;99,8;9:12:26;2:07:25;;;;99,8;7645
11:19:51;;;16,5;9:12:26;2:07:25;;;;16,5;7645
11:19:51;TIC Gauge 1;11;1,00E-02;9:12:26;2:07:25;;;TIC Gauge 1;1,00E-02;7645
11:19:51;TIC Gauge 2;11;3,55E-04;9:12:26;2:07:25;;;TIC Gauge 2;3,55E-04;7645
11:19:52;TIC Gauge 3;11;5,00E-04;9:12:26;2:07:26;;;TIC Gauge 3;5,00E-04;7646
11:19:53;;;99,8;9:12:26;2:07:27;;;;99,8;7647
11:19:53;;;16;9:12:26;2:07:27;;;;16;7647
11:19:53;TIC Gauge 1;11;1,00E-02;9:12:26;2:07:27;;;TIC Gauge 1;1,00E-02;7647
11:19:53;TIC Gauge 2;11;3,53E-04;9:12:26;2:07:27;;;TIC Gauge 2;3,53E-04;7647
11:19:54;TIC Gauge 3;11;4,93E-04;9:12:26;2:07:28;;;TIC Gauge 3;4,93E-04;7648
11:19:55;;;99,8;9:12:26;2:07:29;;;;99,8;7649
11:19:55;;;16,3;9:12:26;2:07:29;;;;16,3;7649
11:19:55;TIC Gauge 1;11;1,00E-02;9:12:26;2:07:29;;;TIC Gauge 1;1,00E-02;7649
11:19:55;TIC Gauge 2;11;3,53E-04;9:12:26;2:07:29;;;TIC Gauge 2;3,53E-04;7649
11:19:56;TIC Gauge 3;11;4,94E-04;9:12:26;2:07:30;;;TIC Gauge 3;4,94E-04;7650
11:19:57;;;99,8;9:12:26;2:07:31;;;;99,8;7651
11:19:57;;;17;9:12:26;2:07:31;;;;17;7651
11:19:57;TIC Gauge 1;11;1,00E-02;9:12:26;2:07:31;;;TIC Gauge 1;1,00E-02;7651
11:19:58;TIC Gauge 2;11;3,51E-04;9:12:26;2:07:32;;;TIC Gauge 2;3,51E-04;7652
11:19:58;TIC Gauge 3;11;4,93E-04;9:12:26;2:07:32;;;TIC Gauge 3;4,93E-04;7652
11:19:59;TIC Gauge 2;11;3,49E-04;9:12:26;2:07:33;;;TIC Gauge 2;3,49E-04;7653
11:19:59;;;99,8;9:12:26;2:07:33;;;;99,8;7653
11:19:59;;;16,5;9:12:26;2:07:33;;;;16,5;7653
11:20:00;TIC Gauge 3;11;4,93E-04;9:12:26;2:07:34;;;TIC Gauge 3;4,93E-04;7654
11:20:00;TIC Gauge 1;11;1,00E-02;9:12:26;2:07:34;;;TIC Gauge 1;1,00E-02;7654
11:20:02;TIC Gauge 2;11;3,48E-04;9:12:26;2:07:36;;;TIC Gauge 2;3,48E-04;7656
11:20:02;;;99,8;9:12:26;2:07:36;;;;99,8;7656
11:20:02;;;17;9:12:26;2:07:36;;;;17;7656
11:20:02;TIC Gauge 3;11;4,88E-04;9:12:26;2:07:36;;;TIC Gauge 3;4,88E-04;7656
11:20:02;TIC Gauge 1;11;1,00E-02;9:12:26;2:07:36;;;TIC Gauge 1;1,00E-02;7656
11:20:04;;;99,8;9:12:26;2:07:38;;;;99,8;7658
11:20:04;;;18;9:12:26;2:07:38;;;;18;7658
11:20:04;TIC Gauge 1;11;1,00E-02;9:12:26;2:07:38;;;TIC Gauge 1;1,00E-02;7658
11:20:04;TIC Gauge 2;11;3,46E-04;9:12:26;2:07:38;;;TIC Gauge 2;3,46E-04;7658
11:20:04;TIC Gauge 3;11;4,88E-04;9:12:26;2:07:38;;;TIC Gauge 3;4,88E-04;7658
11:20:06;;;99,8;9:12:26;2:07:40;;;;99,8;7660
11:20:06;;;15,8;9:12:26;2:07:40;;;;15,8;7660
11:20:06;TIC Gauge 1;11;1,00E-02;9:12:26;2:07:40;;;TIC Gauge 1;1,00E-02;7660
11:20:06;TIC Gauge 2;11;3,45E-04;9:12:26;2:07:40;;;TIC Gauge 2;3,45E-04;7660
11:20:06;TIC Gauge 3;11;4,88E-04;9:12:26;2:07:40;;;TIC Gauge 3;4,88E-04;7660
11:20:08;;;99,8;9:12:26;2:07:42;;;;99,8;7662
11:20:08;;;16,3;9:12:26;2:07:42;;;;16,3;7662
11:20:08;TIC Gauge 1;11;1,00E-02;9:12:26;2:07:42;;;TIC Gauge 1;1,00E-02;7662
11:20:08;TIC Gauge 2;11;3,44E-04;9:12:26;2:07:42;;;TIC Gauge 2;3,44E-04;7662
11:20:08;TIC Gauge 3;11;4,83E-04;9:12:26;2:07:42;;;TIC Gauge 3;4,83E-04;7662
11:20:10;;;99,8;9:12:26;2:07:44;;;;99,8;7664
11:20:10;;;16,5;9:12:26;2:07:44;;;;16,5;7664
11:20:10;TIC Gauge 1;11;1,00E-02;9:12:26;2:07:44;;;TIC Gauge 1;1,00E-02;7664
11:20:10;TIC Gauge 2;11;3,43E-04;9:12:26;2:07:44;;;TIC Gauge 2;3,43E-04;7664
11:20:10;TIC Gauge 3;11;4,82E-04;9:12:26;2:07:44;;;TIC Gauge 3;4,82E-04;7664
11:20:12;;;99,8;9:12:26;2:07:46;;;;99,8;7666
11:20:12;;;16,5;9:12:26;2:07:46;;;;16,5;7666
11:20:12;TIC Gauge 1;11;1,00E-02;9:12:26;2:07:46;;;TIC Gauge 1;1,00E-02;7666
11:20:12;TIC Gauge 2;11;3,42E-04;9:12:26;2:07:46;;;TIC Gauge 2;3,42E-04;7666
11:20:12;TIC Gauge 3;11;4,82E-04;9:12:26;2:07:46;;;TIC Gauge 3;4,82E-04;7666
11:20:14;;;99,8;9:12:26;2:07:48;;;;99,8;7668
11:20:14;;;16,5;9:12:26;2:07:48;;;;16,5;7668
11:20:14;TIC Gauge 1;11;1,00E-02;9:12:26;2:07:48;;;TIC Gauge 1;1,00E-02;7668
11:20:14;TIC Gauge 2;11;3,40E-04;9:12:26;2:07:48;;;TIC Gauge 2;3,40E-04;7668
11:20:14;TIC Gauge 3;11;4,75E-04;9:12:26;2:07:48;;;TIC Gauge 3;4,75E-04;7668
11:20:16;;;99,8;9:12:26;2:07:50;;;;99,8;7670
11:20:16;;;17,9;9:12:26;2:07:50;;;;17,9;7670
11:20:16;TIC Gauge 1;11;1,00E-02;9:12:26;2:07:50;;;TIC Gauge 1;1,00E-02;7670
11:20:16;TIC Gauge 2;11;3,39E-04;9:12:26;2:07:50;;;TIC Gauge 2;3,39E-04;7670
11:20:16;TIC Gauge 3;11;4,75E-04;9:12:26;2:07:50;;;TIC Gauge 3;4,75E-04;7670
11:20:18;;;99,8;9:12:26;2:07:52;;;;99,8;7672
11:20:18;;;16,5;9:12:26;2:07:52;;;;16,5;7672
11:20:18;TIC Gauge 1;11;1,00E-02;9:12:26;2:07:52;;;TIC Gauge 1;1,00E-02;7672
11:20:18;TIC Gauge 2;11;3,38E-04;9:12:26;2:07:52;;;TIC Gauge 2;3,38E-04;7672
11:20:18;TIC Gauge 3;11;4,75E-04;9:12:26;2:07:52;;;TIC Gauge 3;4,75E-04;7672
11:20:20;;;99,8;9:12:26;2:07:54;;;;99,8;7674
11:20:20;;;15,8;9:12:26;2:07:54;;;;15,8;7674
11:20:20;TIC Gauge 1;11;1,00E-02;9:12:26;2:07:54;;;TIC Gauge 1;1,00E-02;7674
11:20:20;TIC Gauge 2;11;5,34E-04;9:12:26;2:07:54;;;TIC Gauge 2;5,34E-04;7674
11:20:20;TIC Gauge 3;11;7,91E-04;9:12:26;2:07:54;;;TIC Gauge 3;7,91E-04;7674
11:20:22;;;99,8;9:12:26;2:07:56;;;;99,8;7676
11:20:22;;;16;9:12:26;2:07:56;;;;16;7676
11:20:22;TIC Gauge 1;11;1,00E-02;9:12:26;2:07:56;;;TIC Gauge 1;1,00E-02;7676
11:20:22;TIC Gauge 2;11;1,69E-03;9:12:26;2:07:56;;;TIC Gauge 2;1,69E-03;7676
11:20:22;TIC Gauge 3;11;2,43E-03;9:12:26;2:07:56;;;TIC Gauge 3;2,43E-03;7676
11:20:24;;;99,8;9:12:26;2:07:58;;;;99,8;7678
11:20:24;;;16,5;9:12:26;2:07:58;;;;16,5;7678
11:20:24;TIC Gauge 1;11;1,00E-02;9:12:26;2:07:58;;;TIC Gauge 1;1,00E-02;7678
11:20:24;TIC Gauge 2;11;2,46E-03;9:12:26;2:07:58;;;TIC Gauge 2;2,46E-03;7678
11:20:24;TIC Gauge 3;11;3,65E-03;9:12:26;2:07:58;;;TIC Gauge 3;3,65E-03;7678
11:20:26;TIC Gauge 2;11;3,09E-03;9:12:26;2:08:00;;;TIC Gauge 2;3,09E-03;7680
11:20:26;;;99,8;9:12:26;2:08:00;;;;99,8;7680
11:20:26;;;16;9:12:26;2:08:00;;;;16;7680
11:20:26;TIC Gauge 3;11;4,67E-03;9:12:26;2:08:00;;;TIC Gauge 3;4,67E-03;7680
11:20:26;TIC Gauge 1;11;1,00E-02;9:12:26;2:08:00;;;TIC Gauge 1;1,00E-02;7680
11:20:28;;;99,8;9:12:26;2:08:02;;;;99,8;7682
11:20:28;;;15,8;9:12:26;2:08:02;;;;15,8;7682
11:20:28;TIC Gauge 1;11;1,00E-02;9:12:26;2:08:02;;;TIC Gauge 1;1,00E-02;7682
11:20:28;TIC Gauge 2;11;3,84E-03;9:12:26;2:08:02;;;TIC Gauge 2;3,84E-03;7682
11:20:29;TIC Gauge 3;11;5,81E-03;9:12:26;2:08:03;;;TIC Gauge 3;5,81E-03;7683
11:20:30;;;99,8;9:12:26;2:08:04;;;;99,8;7684
11:20:30;;;16;9:12:26;2:08:04;;;;16;7684
11:20:30;TIC Gauge 1;11;1,00E-02;9:12:26;2:08:04;;;TIC Gauge 1;1,00E-02;7684
11:20:31;TIC Gauge 2;11;4,59E-03;9:12:26;2:08:05;;;TIC Gauge 2;4,59E-03;7685
11:20:31;TIC Gauge 3;11;1,83E-03;9:12:26;2:08:05;;;TIC Gauge 3;1,83E-03;7685
11:20:32;TIC Gauge 2;11;4,88E-03;9:12:26;2:08:06;;;TIC Gauge 2;4,88E-03;7686
11:20:32;;;99,8;9:12:26;2:08:06;;;;99,8;7686
11:20:32;;;16,5;9:12:26;2:08:06;;;;16,5;7686
11:20:32;TIC Gauge 3;11;7,38E-03;9:12:26;2:08:06;;;TIC Gauge 3;7,38E-03;7686
11:20:33;TIC Gauge 1;11;1,00E-02;9:12:26;2:08:07;;;TIC Gauge 1;1,00E-02;7687
11:20:34;TIC Gauge 2;11;5,32E-03;9:12:26;2:08:08;;;TIC Gauge 2;5,32E-03;7688
11:20:34;;;99,8;9:12:26;2:08:08;;;;99,8;7688
11:20:35;;;16,5;9:12:26;2:08:09;;;;16,5;7689
11:20:35;TIC Gauge 3;11;7,79E-03;9:12:26;2:08:09;;;TIC Gauge 3;7,79E-03;7689
11:20:35;TIC Gauge 1;11;1,00E-02;9:12:26;2:08:09;;;TIC Gauge 1;1,00E-02;7689
11:20:37;TIC Gauge 1;11;1,00E-02;9:12:26;2:08:11;;;TIC Gauge 1;1,00E-02;7691
11:20:37;;;99,8;9:12:26;2:08:11;;;;99,8;7691
11:20:37;;;16,5;9:12:26;2:08:11;;;;16,5;7691
11:20:37;TIC Gauge 2;11;5,81E-03;9:12:26;2:08:11;;;TIC Gauge 2;5,81E-03;7691
